,FloodYr1,FloodYr2,FloodYr3,FloodYr4,FloodYr5,FloodYr6,FloodYr7,FloodYr8,FloodYr9,FloodYr10
8890,52356.60844,176210.9814,56857.42335,215299.3144,372367.4732,101522.3429,101321.2017,101724.7538,51357.13184,55556.08262
8891,49603.94846,49936.52498,269399.2154,51269.27913,79197.59301,62086.35649,48053.53257,81811.76503,222347.1467,65436.6801
8892,52197.96813,53066.93497,2710385.263,416976.5987,107536.1654,218977.0722,269363.4653,369881.3085,79942.19399,57064.73714
8893,67275.10362,70937.08219,75351.53345,93827.91921,47123.9516,115881.9738,66388.01219,66211.08022,44028.54751,68324.73591
8894,65319.33355,47809.23572,248906.9652,58740.65897,274911.9507,73832.30433,49280.59349,38676.29865,198090.4045,49045.21095
8895,93199.91141,140269.4754,45957.74704,50350.50745,105240.688,63768.96339,64430.30043,90471.08553,48637.22609,85575.03834
8896,55281.72789,43588.86089,144236.2359,84183.5234,143673.5127,58275.85959,72588.9353,193039.821,41879.66988,53888.27212
8897,78517.97831,63705.10817,145422.0156,335631.7364,62122.65394,183891.6931,50072.80719,108259.8946,304517.6793,69930.67739
8898,92127.10159,71314.21934,39693.92357,51854.03367,72142.14106,47549.12436,47026.598,2717862.391,211488.8461,66630.68793
8899,58105.5305,45641.37049,112156.308,62514.95685,77783.63265,47871.98103,185695.8229,48808.45007,396128.9343,122072.9485
8900,50640.74347,70554.54854,72852.50116,47917.83618,48214.70622,312646.9219,44108.71195,70174.57833,855636.6956,51880.01846
8901,65938.0755,51096.17789,337277.8006,135645.6312,57618.55907,50478.40308,124195.0545,72225.77363,470422.8139,58910.8078
8902,125493.867,107002.6478,52781.15013,52454.88395,68521.88965,98865.52033,52073.16542,62881.58959,149266.2687,91488.41579
8903,93456.17088,134520.8144,60769.16511,49769.78087,105785.7026,187178.2717,683083.4765,96997.53824,49293.71198,134910.6021
8904,48946.63927,89277.69442,111357.5482,576590.8087,62860.65638,52591.37607,54383.98201,147731.8532,57418.11948,96807.4739
8905,48780.44481,60701.99879,58901.26504,122494.7003,274406.0311,72516.70507,60532.30132,64369.83562,164572.7386,61649.68211
8906,163578.6221,90161.02225,41775.49424,59231.56828,130849.4035,208851.1484,52063.86489,96316.01459,80350.84816,330921.5765
8907,70703.70702,50508.15704,288643.573,45845.41116,60620.05765,78052.01559,152019.5682,97560.15667,52065.85304,85808.04521
8908,183076.0723,50265.92668,52280.60267,65256.70195,238085.4345,56336.07803,195989.6564,56252.8909,56019.22731,108399.4029
8909,67817.00845,205826.5152,111699.1468,61674.25082,130971.3593,116179.1297,41287.6229,254192.8851,53153.84957,56721.30546
8910,47741.52014,66287.90576,210024.0366,157167.0696,78239.42555,71008.12273,266021.8652,76982.49966,49866.85118,90368.59638
8911,63834.91658,55979.5164,144242.4358,98857.65401,84905.53128,57922.08177,51045.60738,55684.96306,89762.89597,46860.34478
8912,61732.94418,61680.89042,50829.66065,50569.59424,57867.70842,63999.81214,60020.4369,57948.72666,77877.31147,132014.5772
8913,1566010.448,104678.6092,43113.07933,256122.6393,50438.41101,144384.837,60067.85526,58555.02044,46416.30831,43191.93057
8914,82172.05,157270.7571,106610.5309,76013.10628,73329.28841,55835.65199,60567.09725,47319.86306,64700.06186,52801.15994
8915,42799.70615,1039278.481,51822.43138,136569.4616,48935.68102,55637.18723,54219.79493,191367.4472,46324.00196,679405.1778
8916,198968.424,65151.21824,254200.7222,54496.88023,740895.8842,49588.73749,57617.74797,46207.21053,68375.58978,73860.41206
8917,111353.2483,68421.0954,108602.0947,400591.0254,72086.54607,69125.20257,49737.13501,75417.10941,62922.30594,94341.83992
8918,59522.41144,55515.49309,125115.6689,97717.10791,156910.4225,37479.38296,51579.55869,207720.4482,40807.06147,60748.69485
8919,90928.37342,53620.46328,86369.09258,41124.22581,119947.7971,49044.3228,702135.1061,224046.5902,169397.0295,74132.22363
8920,112428.3665,42324.96748,49176.99879,142488.6172,1672826.474,114212.3062,280490.057,88104.85093,90257.30605,52969.28386
8921,49925.8373,140023.4071,56073.07949,48724.92324,336553.4032,48752.07238,190611.4762,70135.64956,96578.26206,77632.79311
8922,311172.0812,51347.34662,54263.06177,61343.95935,45089.84653,59726.713,78722.20226,59083.82533,62091.83782,220452.8699
8923,63071.6039,50881.36882,296890.5725,66027.8252,178870.2168,47634.02283,71053.48214,45490.26361,48029.17168,66339.59902
8924,47170.80344,100061.4392,49732.3233,151574.8543,58247.60088,164621.9408,71622.54938,53048.33027,472371.4223,132070.5284
8925,56332.5989,66325.24129,141348.6133,320351.1967,117696.5184,55058.78172,62812.65495,69615.57984,46016.13621,106972.1605
8926,104685.5919,82534.85793,68210.41726,73191.28556,159073.3585,47038.39143,51206.40499,41907.15615,364424.5091,60650.65538
8927,170126.1946,66859.35495,52331.40897,87218.97942,45848.28789,43139.83446,52955.77318,84364.25352,170650.4067,136904.7484
8928,51023.52657,46367.13527,43756.38313,64039.90955,95754.97006,52516.16051,130399.2704,47947.79316,122440.6098,48932.70903
8929,69048.55842,69142.99932,102187.8205,46956.34006,44790.57314,86522.83663,167283.1841,138924.8589,58471.51951,63785.61781
8930,43135.15676,48617.4946,88821.02505,48709.66569,96568.90759,48843.32315,221202.6996,112558.658,103927.8227,56872.8432
8931,57039.18782,52646.87986,60615.38936,149482.6217,400397.7362,218035.9967,463179.3799,47964.75541,144857.3744,74553.76864
8932,214647.9643,63773.20515,68645.46687,262437.0056,78652.29363,57702.73909,57823.40825,55210.63,64777.89041,135200.5139
8933,101901.1368,126899.6568,458633.7849,476772.0982,171685.0642,100089.1197,146890.5254,55952.2015,106914.4171,87885.26242
8934,70156.9932,64838.13343,50439.36734,90346.98947,134827.9915,99713.65288,141695.8443,71140.07469,55492.48279,82933.45286
8935,50946.32413,52713.16307,106896.5954,83397.00766,51293.71193,56269.49102,238205.1303,55415.12013,74900.67972,48804.68889
8936,53329.98217,63229.84049,88453.73255,78501.78503,70515.34018,63052.46298,46007.704,84489.25203,51384.49487,53891.50922
8937,95023.52983,45531.1892,59598.27051,84387.99961,50907.11193,107635.9338,109030.4956,53930.61286,74112.22998,95446.55128
8938,55843.47182,69519.43384,280528.1682,79932.33771,177142.3949,89565.99019,63521.80888,74098.03215,43892.72257,284181.1342
8939,108101.9503,48546.44453,55111.33087,96078.64123,76227.53683,157554.6368,81436.24489,391274.9347,48317.89359,237137.1263
8940,142808.6168,56280.6035,44977.12842,59850.79238,62937.81723,165499.0213,60799.88654,563434.2722,151616.8916,56851.26411
8941,47960.63005,55658.09759,67369.60504,179823.529,69021.48565,61475.37409,76694.33886,209586.7679,49275.38062,417417.474
8942,65752.43966,48414.68697,61510.79347,45035.69414,179858.1902,120159.6716,81363.41754,248630.9164,56868.8902,110197.274
8943,74163.68839,105667.3826,278516.8302,202742.9754,73481.93978,68487.92084,50593.69079,62353.64774,59405.31944,138918.995
8944,48979.23258,86635.04463,91794.34942,50213.75226,519336.6493,50142.20479,40273.07655,62789.42879,66378.9227,63849.29503
8945,68870.16618,85371.12372,162055.6189,227491.8353,3132508.539,52616.53792,483683.6372,60882.89471,58316.20749,49093.91575
8946,160335.3229,60547.32817,51780.40431,165284.4851,43676.49651,363523.8171,53804.51614,59863.37459,48677.10209,184787.9618
8947,73834.9856,57666.82307,93128.72014,138182.4218,58930.18676,117395.3298,209566.392,204286.0427,52914.57931,143055.0693
8948,84256.83769,57812.63402,75320.94894,195455.5983,55661.33053,176319.9724,52905.33956,411645.5087,141577.3898,64654.23937
8949,45788.98169,51347.29985,57928.31232,228654.5471,90092.74232,161984.8302,46031.4453,173785.8577,131901.3241,66249.31536
8950,224329.831,105686.1065,40740.51348,123380.988,44274.54301,346962.834,113565.8168,176640.7682,77447.41013,58912.175
8951,79870.12261,53802.14627,99238.06057,187640.2513,58435.65137,65516.8182,51472.2925,53575.37623,83691.3716,51547.1509
8952,54241.24185,90357.45349,58630.84739,81097.96017,80861.05902,251352.792,128310.3076,135633.8645,631108.8666,46728.03619
8953,52134.61409,331946.8601,59143.94857,103233.1696,315561.0659,91165.60726,174504.2922,218711.0891,78356.55034,483286.6584
8954,76700.09932,48114.07627,215448.3591,233890.8162,98319.76887,49988.34368,48265.72198,49929.12456,83480.26729,50382.35792
8955,46003.59401,67899.84768,83075.55845,610688.4419,40456.24121,349648.4754,63750.36749,104246.9098,43098.88545,136997.1448
8956,58076.66746,49640.33234,51601.26245,72557.48063,75399.14707,52276.94086,93018.20649,64887.72956,359696.5931,179162.5057
8957,78344.05854,110542.3628,162710.3167,422750.8672,48001.52717,128547.8001,66429.51616,56733.92554,113234.8541,206288.9364
8958,59865.95407,83780.33697,58368.16783,187273.5319,172781.7414,621943.9091,56068.96332,236756.853,480095.7234,169051.0637
8959,1527706.883,52909.18396,48293.2328,335204.5399,135980.7848,93601.90453,93011.90763,148471.4556,50362.18312,63090.35738
8960,50365.2857,160045.8906,77374.00121,107680.1078,62652.41931,48314.78717,60153.80886,363006.1986,1338058.182,387511.4892
8961,53550.25304,51633.08486,68716.58137,120413.7217,54790.28167,48219.33246,178784.8419,81594.1007,159307.6424,64432.68797
8962,46761.91721,263422.4382,109357.1586,48533.72461,124421.5804,73685.95415,49994.44245,53167.76439,123646.5706,53112.68153
8963,84740.60375,126357.1339,137510.5469,101780.8069,61140.89651,65695.91295,103352.2873,76060.58498,61861.87859,580406.4287
8964,114380.0494,80243.60698,61490.79718,141481.1551,176032.6571,56633.69642,49861.4099,77812.0441,55240.33031,49610.69599
8965,867089.0591,590063.7269,82173.05755,46066.72147,86061.98396,67929.47347,55685.76291,66035.16637,165221.1558,138738.3732
8966,85684.29378,55683.71341,85408.34328,133494.6305,143977.4359,58572.75145,52800.33014,139332.1887,49338.31728,83473.67547
8967,100175.485,64195.01088,48706.43518,88593.17691,245861.1277,51501.54097,431003.0143,50417.49347,53229.45779,51621.31158
8968,241425.1586,55784.13797,59591.33174,78568.86344,53111.70087,54751.82295,48990.16806,54874.042,98585.44394,103973.624
8969,198315.4908,51766.74629,564733.8106,671277.877,111866.4004,52302.46275,298326.6868,179305.7038,116263.9154,71091.76043
8970,64497.1332,345519.0607,81552.60613,86517.00752,83208.60464,122500.3567,47020.74588,253255.6354,52727.2917,82591.21706
8971,49739.6053,57528.82918,59419.98129,153922.4894,43090.34031,68713.02658,81275.89169,129908.4774,665149.3041,61856.69819
8972,56273.52041,48815.97527,187245.1784,291070.2277,112355.496,52395.24217,105990.6417,61043.03261,64541.24312,117123.6627
8973,122491.0563,53954.99804,282628.2922,47664.63257,52386.22535,62951.91831,100202.1607,48013.05421,390063.5714,116794.5235
8974,85042.32189,68897.67844,72422.98749,153858.6028,40152.48225,48289.98459,52974.21916,56445.37017,54195.5283,132337.4291
8975,79838.76942,189560.3111,63890.63687,216544.7057,61459.26296,84086.59202,514927.4778,206791.7876,120114.4766,50242.14425
8976,53984.95118,103882.1442,126600.0078,48395.65431,102836.6598,89543.95427,54279.72771,1364395.182,70455.49711,207432.9015
8977,42384.98194,64727.05157,68444.22046,35020.68639,88405.01305,58059.61947,55888.83276,67068.70199,76489.6429,264961.3793
8978,120070.7953,108899.0989,68276.14373,51021.25658,62545.51657,54558.82731,53054.4566,54485.773,46166.43392,57680.72533
8979,49936.34951,59871.86367,162815.8547,107172.5899,49505.52804,90884.01901,62362.72357,92953.72211,90356.76881,57994.58791
8980,75664.21307,69676.1527,48763.48125,111262.7531,59741.93901,369536.2089,52156.18471,59835.66345,50478.21944,74023.51792
8981,47205.82136,59006.25326,65553.01633,49966.79813,114104.6027,126840.1371,68465.80825,246355.6546,56104.18729,86192.24305
8982,55103.17038,47098.38298,61281.94662,65141.09088,72078.2268,65805.39603,61112.3755,192903.7306,52638.58417,404439.5181
8983,109820.0336,108104.0764,299250.5741,52558.99585,214730.1142,60386.08758,105377.7008,68982.13458,304840.5936,75245.53536
8984,102377.4405,139606.426,46002.62024,118013.9736,59395.5703,46049.23977,100156.9396,226320.0424,122105.5735,40032.91179
8985,74222.09257,37586.1699,226393.9611,71264.81712,55600.12697,80828.15644,118752.6507,52770.677,48557.29976,53371.43069
8986,47478.38908,56726.00196,48527.88271,115927.5189,64718.61009,51053.6911,64919.85693,192457.2638,116521.4499,398276.8615
8987,46365.4899,70747.27966,58044.58549,117785.4114,127906.8567,59454.14823,48091.76769,92029.91925,38123.92172,63488.20765
8988,106938.3178,86682.71928,92201.23042,51801.15363,188279.7372,84735.59671,135763.4472,88170.56698,445590.3948,85018.94412
8989,49813.07551,73775.49401,63140.33246,63931.04235,56666.19642,80107.95621,79269.68215,61826.38737,126364.8548,59224.63515
8990,60774.468,55157.82803,54514.54377,54894.50124,53552.9251,44051.57273,46986.80934,45573.22048,75759.59451,53112.50872
8991,57599.91493,44174.41346,51494.89794,129613.5319,83264.47063,51689.45989,213177.7635,47502.46207,56116.41056,101516.2954
8992,81962.33091,68214.59494,297448.389,67690.57151,73447.99021,113670.0122,104815.9814,46106.5727,59067.45038,402691.9996
8993,627551.9809,56542.58232,92540.67101,1374127.574,754048.8417,54887.2822,43024.43917,117536.4541,47407.78736,60271.71194
8994,111775.0668,88846.83205,64464.38003,50258.37131,56291.22218,165355.4335,367826.4035,62966.18829,45490.88895,141590.2958
8995,44183.63897,74746.22537,62962.46036,52236.2488,90226.11898,39173.22409,293952.6189,96967.13875,247476.1539,76175.28175
8996,41035.3218,319552.2961,96724.47868,349160.0902,134486.2054,54733.84413,67973.36789,48187.3798,66838.91955,50741.52118
8997,66501.24201,52051.61977,68295.19877,123214.0268,487053.3043,79042.72777,388428.2578,64098.57063,48795.81584,89073.12545
8998,155454.7557,65839.37925,79742.51111,62527.38589,46502.70876,95307.91643,116574.7405,94621.45183,91565.01962,279719.1155
8999,116937.3052,76993.9398,162471.6081,156668.4157,53901.4259,52294.32121,801676.4858,58688.87723,67435.37699,60635.18697
9000,164930.1432,44515.1967,97858.73209,168798.8238,53083.28505,51425.91903,72758.08688,92852.20425,100022.9068,80822.52827
9001,49238.9069,74749.41559,45900.45775,112143.504,110523.9988,115359.6605,142751.6468,161155.4701,327402.6442,53465.38764
9002,46823.55438,86666.02071,58850.79369,117211.1652,94770.56938,151070.4751,119790.3092,52959.59228,83430.68884,119476.1408
9003,55393.64419,59882.38747,112729.7001,295445.8487,50392.71408,86412.3545,66489.6523,50312.49982,53076.58663,53803.03758
9004,54783.33614,65891.04501,109365.0782,144527.8259,49306.33111,54364.46472,113342.9887,67036.79268,41214.06316,138580.1093
9005,194707.5405,159398.5361,106289.2694,250608.0863,59688.58176,63351.3252,51733.80505,51118.54098,54778.53785,85389.06936
9006,64990.54257,176766.9694,46664.09911,185143.188,360322.9239,51131.35753,100171.7498,47077.03551,98427.38948,128161.0517
9007,85741.72022,56114.61985,97291.18727,43865.47999,51988.7291,55819.69849,82912.59734,49818.95283,45752.20137,56165.73464
9008,80211.79642,56386.41314,124059.2499,74104.86846,53496.64061,56612.62478,67801.76548,60510.29507,50000.90444,67978.37418
9009,64827.23798,60685.58158,79785.96723,267909.0185,50238.21771,94904.97097,68572.82343,86090.33416,64967.63182,62741.10408
9010,220881.1312,53903.09325,96532.81449,54075.97426,69111.85534,357040.1022,63217.09429,47485.52267,106726.1192,43452.57095
9011,61271.05373,257226.7942,128150.778,63543.36203,57228.77464,234077.9664,136029.9048,43847.18509,64693.23631,172918.0787
9012,112752.6633,85744.64166,66896.18725,51263.71145,52825.98266,85072.83083,288800.5913,51192.8012,67491.65454,66783.37965
9013,380631.0772,55571.00222,111038.2188,49580.33678,47509.54911,54969.69626,65114.48872,50817.95248,68239.40385,64980.37795
9014,80003.71764,59580.18676,155960.3306,325582.4959,96784.90964,565248.8652,305195.8586,48418.72001,612230.2738,57360.43746
9015,57681.09916,66866.97944,46042.27091,46244.61144,51910.16014,92506.17934,54447.05275,230037.7885,59328.55673,75714.53988
9016,49853.65265,144238.1735,55710.1798,116965.5002,241027.187,66056.99763,46614.60895,50714.60117,48170.00723,225222.2187
9017,51823.45321,173041.2913,104060.9674,63600.96278,624379.9481,46701.97285,52376.86431,51261.45215,547572.2351,78588.91463
9018,67444.79931,38970.30325,51775.23404,185114.5566,45170.83311,65652.48852,93812.61427,86738.83641,58929.07172,203412.5298
9019,46166.17188,67223.87766,84807.10551,1457753.151,73921.24689,57744.49886,54427.31378,57449.49268,35313.17261,316873.58
9020,186870.1304,192859.001,87531.74227,150554.1592,214510.9147,80253.47899,96901.16497,68955.17669,270271.7914,90846.52788
9021,51132.90614,84686.28728,85641.07347,90885.04642,175735.0459,95999.61836,58082.64377,51907.31517,49998.93079,51463.92231
9022,53382.86584,73850.70021,62174.82631,87780.85947,39667.13744,63071.47299,56296.21787,119562.7175,52267.4984,175129.9971
9023,49932.11395,123957.5737,51418.15448,46322.57565,47158.07615,287947.463,375321.2924,50773.30939,57833.15932,78992.51457
9024,57409.00612,102313.7246,62902.51522,184554.1725,95621.34096,277656.9153,45189.79518,51133.6183,201525.6487,42468.52194
9025,49186.70277,109954.6248,142604.8218,67463.33969,87523.50355,115962.5666,77102.25697,58210.34834,49251.66838,64183.27995
9026,95728.33445,117277.515,99642.81356,47642.02943,65134.82093,179718.3179,112437.2872,73322.78997,54796.6118,66324.33484
9027,97737.62153,137265.4562,51457.33872,55300.04939,44513.61927,124775.9553,72547.91445,413653.2334,102938.0811,89252.71943
9028,168984.556,58623.0109,52657.85423,108843.83,89268.48527,666493.2932,113621.7543,51709.27208,174566.636,55711.80828
9029,139521.2001,52060.3659,54076.54997,244236.049,66060.14041,55853.65126,67879.65769,80771.95534,73017.94068,157583.1437
9030,118301.8697,678125.469,66407.30058,62792.89348,53621.49683,178827.2714,237111.7148,336037.3043,57010.89833,70000.34807
9031,56823.36405,62492.52896,387069.22,95362.55646,53342.4969,49975.55117,45652.3495,53526.87369,50140.50511,46886.97568
9032,67188.88584,64297.83587,66753.63516,130932.3704,63672.7735,50853.87404,138177.5319,47546.82981,191743.4456,59294.20929
9033,262259.5878,47955.50283,416385.843,122994.705,67551.06664,160287.3433,48015.81546,185941.9118,106884.2581,105622.0689
9034,76909.84014,52384.09177,67518.67991,18857465.38,52426.56414,67497.5681,58904.74807,50804.3029,86629.48849,69296.38175
9035,89903.61362,631889.0418,77544.52679,56737.15505,42351.27354,166177.7894,69282.05226,47119.7644,257314.5026,149775.4273
9036,1025872.346,47272.26601,68332.91832,83932.3292,54546.16218,43092.75303,60543.49829,167373.4951,78423.15524,156446.7272
9037,239716.8845,321104.6632,120084.7477,785408.6297,280570.0197,46763.70199,101625.9584,217332.2439,88415.47265,66236.53588
9038,51813.84984,130624.4966,46874.29534,90775.79037,236382.7949,66623.13023,72226.19497,87231.34258,315211.1704,58969.82983
9039,159870.9902,194127.9449,93310.01863,140630.3163,83804.06869,63476.95312,59216.1361,49294.43527,68892.51669,99111.35299
9040,61830.16616,153172.4826,161339.0891,67058.43853,76306.79774,62293.32949,52253.63944,180741.0746,40858.73959,850671.1536
9041,372315.7612,55843.01333,123126.7844,116753.8986,53441.50486,148858.5988,51204.11703,90314.88028,377704.7757,92984.73285
9042,53698.20479,134621.0916,48129.62598,199490.7209,146852.6785,99202.66844,266413.147,62043.86631,45495.13808,63442.36729
9043,53346.73745,75285.61828,73030.82018,182624.0375,93132.54148,103195.7825,50564.98071,57674.4952,65596.63022,47640.54651
9044,81643.28474,90838.44002,70748.74628,57421.05308,226661.367,44385.19088,161723.8034,185102.9953,59863.33703,44409.97848
9045,47264.8204,63990.82379,50253.94378,53396.12869,124056.827,62012.39132,82012.17614,80378.5071,52668.9305,96439.68009
9046,126018.7703,64278.80909,75276.56467,448427.3969,138104.5938,88223.92873,48175.88892,95268.60177,77262.91221,112991.8996
9047,152154.2585,47075.19663,143561.1529,208024.4344,48743.56496,58251.47806,91488.91665,80963.31774,57154.89911,54194.74706
9048,51721.8844,101324.5943,77092.58244,50537.41523,113808.7586,72651.56065,76393.15699,48232.98872,61607.60919,155566.4527
9049,69880.27441,83022.08829,51829.68178,535023.6983,47000.39216,58380.97138,189602.5062,105936.6791,41488.46522,397865.9245
9050,118173.6537,134366.7355,55649.58094,43941.97602,134105.6166,57102.02057,105464.716,58466.24731,63979.20854,53465.38338
9051,174661.704,107731.9546,77657.03227,64644.26747,58055.02874,122490.5647,48091.19945,780752.4631,90619.31443,47629.18594
9052,102227.8186,70418.92266,48931.38778,56442.03404,116801.0123,78294.75189,48260.97682,72303.55024,50781.44507,53660.46219
9053,117171.0352,129166.6605,41083.74084,59090.56254,80320.40285,887209.2917,61783.44783,60359.17494,51789.49547,49233.15999
9054,156722.4314,75715.25149,52605.47112,86096.0384,52843.61903,187916.061,83969.52259,54139.9717,279115.6456,56285.18858
9055,47760.03038,53420.06459,48680.11113,272762.778,46089.93309,40011.28075,574591.1523,66305.74689,70691.03936,58688.20052
9056,51322.4594,69146.78669,49380.5344,45402.21268,48702.14012,49374.52795,67270.78253,116814.2061,47266.29255,148516.2352
9057,49579.13105,54940.27986,100849.6956,199975.9887,78411.45834,147385.312,434541.4746,46979.47102,66575.4162,58615.65374
9058,75393.35742,51118.48357,140751.7791,123604.4041,64172.54416,145720.735,57216.13658,60990.26047,55821.16369,63294.60967
9059,55128.39924,48485.94366,64756.79724,150491.5973,96982.64928,58908.45323,55757.11145,41350.37974,86008.84501,144565.7286
9060,49659.68566,51044.39807,406066.8454,185450.862,51529.8921,160950.6831,108964.3619,49443.43951,54059.12345,91651.14904
9061,44179.2991,69631.91096,49535.66268,52570.96844,59265.17517,48800.20999,89583.85984,164307.0204,41849.03091,100495.5395
9062,152342.0486,2342886.771,98970.24843,63284.48063,127571.7129,104053.9177,57930.84228,101683.1366,46461.72559,185937.813
9063,50893.84726,63320.05881,64363.06548,55440.94619,105405.0278,48454.06029,275710.1133,527428.5463,110053.031,271014.9966
9064,134215.9324,653561.925,498812.6438,153662.1332,387356.9037,95088.81991,215503.1006,112909.0988,152515.6234,54734.68207
9065,61237.13228,6111300.809,57150.99091,57136.81786,73825.97039,109965.5624,97997.65216,83500.65276,55353.68769,185565.3982
9066,140175.1904,53470.4569,66672.78465,58660.07076,644279.2315,57199.86884,143315.0684,121857.6913,50196.98578,236188.9215
9067,63451.13614,116086.2222,107752.5799,59294.91496,87916.65261,165855.7282,81159.07837,174266.209,177269.5538,207143.9551
9068,63551.89334,110895.5294,152103.1373,56824.17265,91783.03273,42039.48073,170280.6679,379003.8316,67774.99627,65487.49909
9069,59557.76646,69038.94392,134878.2641,70666.48948,315707.7393,1333234.858,312883.1548,179094.3466,51030.47704,48011.18689
9070,194098.4641,2103178.697,56921.19074,146176.6454,40003.16733,128187.8615,79059.36477,76392.83303,177552.5379,116483.2618
9071,48345.82861,50304.00588,47371.5114,327656.3475,75183.46258,172665.9055,176977.146,47547.59598,131260.369,126008.7924
9072,143587.734,208900.7436,64505.02519,79852.84089,258101.7897,85765.32138,75313.79417,48339.65833,48771.16728,58709.84039
9073,117514.8067,135034.249,60089.10061,184109.1756,47004.22697,55456.99109,47386.18528,101076.2773,62268.32304,735610.7232
9074,53493.50459,69507.67597,64912.31434,1582962.886,411185.8422,66609.78251,322156.023,69256.59581,46368.60496,52648.33827
9075,57575.33856,73414.51229,52128.01288,50571.21755,402236.122,46475.74639,666294.1122,115129.5374,54977.90261,148622.0784
9076,141926.1854,413216.1653,5253720.628,55603.92463,56519.20075,49088.14543,72478.33313,258214.9836,60815.94386,71869.44859
9077,83265.21465,66787.07691,102646.8933,51512.08003,55502.71322,56657.26594,98839.41575,87747.71772,92789.22849,1194878.466
9078,151259.4699,62982.92683,104370.547,76280.96306,149498.3448,273448.3319,116914.9852,269114.8878,53760.44608,41487.45437
9079,618391.3678,147860.9976,156811.5083,74876.76995,615210.285,65687.59192,48371.22458,119900.904,58752.92808,319455.3465
9080,58603.58242,199836.3678,350911.7375,95091.5531,54673.27885,99240.42246,40620.71672,182987.2627,241935.8346,98702.99118
9081,226362.7902,93075.77837,85253.43434,164220.141,47939.98456,53164.83749,116082.9729,165494.961,73807.02933,63909.40493
9082,110648.0602,167491.1952,56775.6223,77781.70323,78578.58669,85358.09166,80089.3859,46604.07132,255447.609,48510.92309
9083,51681.17509,58649.94632,77746.83649,47810.39408,258886.9537,46937.63918,51334.49841,422563.0091,86765.92792,61710.96713
9084,248329.7151,54442.35638,98221.23246,73174.45361,48156.37036,209530.7359,60658.85897,442799.5246,87240.43376,64333.23899
9085,121940.4256,82136.65778,406254.6528,142836.2608,49695.42759,52012.04926,806876.1291,48875.07312,104344.5338,121107.4501
9086,47646.75968,103374.3571,70775.41023,85242.52185,60727.41436,53004.86106,257492.5947,211603.2223,54196.88585,127427.8929
9087,47640.22153,143233.8848,131480.1402,94396.36107,51485.40221,77281.30135,63746.20079,191964.7004,102839.922,65301.6059
9088,82864.06944,86162.67574,55308.82173,73890.05696,168897.8674,54285.12013,77450.48447,175936.0563,70839.89635,70289.31132
9089,299866.5084,158709.8588,114307.5822,86378.60626,183491.3378,62174.09238,73036.02851,46860.74226,535660.403,62181.02586
9090,52888.04655,100274.9994,162803.6304,48317.70777,653116.9441,84428.89418,53038.65904,59706.48317,52203.25082,57294.89821
9091,114237.7512,195686.2783,101822.5567,69623.40327,77893.63198,120587.8718,55759.29857,72719.90408,264063.6304,63398.01359
9092,48278.11606,86274.23043,56480.08624,89578.24328,78666.56944,53305.42523,102545.6556,95953.92858,250879.6291,128303.4389
9093,112654.19,60423.82507,506427.9071,135432.946,57932.56032,123979.9829,57152.51735,65893.6175,58669.17211,168170.426
9094,46239.34863,195388.765,67450.76024,58991.19793,53760.90329,93457.96135,85161.26252,99498.25452,446807.6572,109662.2727
9095,141281.0491,159766.3043,92323.08044,711458.9742,44371.24437,60761.34075,318022.1006,45306.42693,50701.85254,84945.8957
9096,105341.631,128483.559,66713.57024,54639.01695,169993.5132,82274.65077,214577.3116,52415.27028,42601.90809,98196.50296
9097,71539.73509,178041.5438,47957.941,50359.76428,339478.6157,294338.6235,142816.8871,166814.9908,61654.06661,253700.1903
9098,153749.7303,58074.95264,113495.9859,67281.17227,46718.11819,93275.0736,98373.46156,50677.85999,116773.4303,469725.6429
9099,66385.75675,49764.31789,99928.01804,107612.5414,67438.76962,82058.54311,113603.3352,84503.49169,159598.501,57845.38528
9100,40171.38664,117503.8043,54522.0611,126968.6274,200047.9297,100399.2302,84496.37027,165178.5903,105243.9984,48866.00171
9101,76152.17457,103096.8264,81251.19817,49278.40469,90514.98531,95875.711,87094.11022,62848.81766,75950.55617,57955.51595
9102,48446.37841,97554.32738,241445.9989,45492.24248,58059.48356,72469.10353,99562.0732,83339.44833,68157.27508,50769.15317
9103,359508.8218,277167.9237,162730.5684,46838.75531,195250.6138,49557.65818,56526.59103,201514.0729,143116.6524,106276.437
9104,46722.60049,2495003.818,57018.15251,966591.7324,123871.1143,44572.43093,268485.3089,48642.13897,67766.20257,37137.93795
9105,49074.73641,66363.22816,63833.58997,48492.4186,47206.59527,890143.8798,69413.98471,62248.78237,161362.7312,64537.26918
9106,51046.93193,60175.33157,48618.85981,77729.18012,80795.86341,55771.57434,53883.91858,70680.47781,68195.15414,263583.2159
9107,86216.93775,78516.38673,49020.36125,41496.0613,79244.80828,62658.90321,47357.86886,1571150.897,90231.93845,71476.46163
9108,422226.5148,67109.33158,93101.78694,147501.4479,88556.29451,91119.12842,53678.38805,141081.3858,86996.33908,70024.09686
9109,46501.93148,145955.0388,49754.9348,68765.06078,825324.2933,62498.33722,69487.17911,102784.8652,232257.6286,51628.56963
9110,102850.3536,61919.04383,56544.07578,69474.22757,61706.01287,119643.0069,76980.23057,126559.7241,84960.58807,48889.9038
9111,58558.19098,50456.54499,71255.59385,94248.0356,63336.6363,195168.5516,56846.42302,51546.59665,47974.04009,76417.05338
