,PensionYr1,PensionYr2,PensionYr3,PensionYr4,PensionYr5,PensionYr6,PensionYr7,PensionYr8,PensionYr9,PensionYr10
8555,0.101974205,0.08100131,0.086352768,0.06478889,0.104562658,0.121506959,0.085078533,0.08343433,0.134221993,0.104050263
8556,0.082748346,0.063507595,0.122808014,0.107631945,0.09613711,0.088454727,0.098381304,0.099637637,0.070876839,0.098291531
8557,0.098279359,0.10110754,0.121872788,0.08225002,0.124620779,0.179085854,0.083047711,0.032154726,0.07997039,0.084625318
8558,0.143960454,0.139916472,0.099030692,0.096757819,0.141971101,0.09201241,0.113708941,0.096816703,0.095689724,0.113231863
8559,0.098816631,0.099522545,0.114334108,0.094472102,0.069915558,0.102292934,0.116617861,0.089731918,0.08018014,0.10534585
8560,0.111982087,0.047129461,0.064816398,0.07720928,0.046871255,0.074074721,0.076338225,0.063416127,0.09032258,0.100825085
8561,0.111441076,0.057713553,0.101588139,0.115234583,0.08027878,0.070981291,0.085816924,0.096900188,0.074549124,0.093657321
8562,0.089346172,0.078047392,0.106019253,0.10089556,0.114453652,0.079262977,0.030190209,0.110620445,0.071681399,0.083775817
8563,0.137082483,0.112238207,0.07028347,0.062612805,0.06218613,0.106500595,0.096275524,0.081326632,0.11915888,0.082078388
8564,0.05105394,0.084696694,0.053695962,0.100042178,0.083323186,0.102846125,0.10444823,0.117663641,0.109462617,0.058827519
8565,0.071416643,0.089406585,0.079171603,0.138271207,0.106471515,0.133946696,0.098510173,0.113455356,0.088361383,0.085398895
8566,0.097267339,0.092325694,0.083639021,0.090720402,0.081093494,0.070382041,0.093328323,0.090865638,0.085222704,0.135823398
8567,0.094150764,0.083440428,0.046463523,0.09363661,0.088578819,0.126405861,0.041437133,0.102461547,0.110970849,0.124450759
8568,0.118056493,0.090355766,0.095392328,0.111901309,0.076204003,0.127481086,0.101045463,0.085538107,0.057501642,0.070753349
8569,0.092870178,0.116221377,0.089680795,0.096113493,0.071543729,0.091341284,0.088238761,0.131682831,0.08959363,0.094781636
8570,0.087034914,-0.019082025,0.061840044,0.076719688,0.085615528,0.061640903,0.103293896,0.124128207,0.061499764,0.086480567
8571,0.062054883,0.100412094,0.113273692,0.1056692,0.074474309,0.095220453,0.117098652,0.059957076,0.09368968,0.086979404
8572,0.067486465,0.078864359,0.057116039,0.084822338,0.099509507,0.081040143,0.073465827,0.093526173,0.099042852,0.079259413
8573,0.110157467,0.108703805,0.093562231,0.098937006,0.089811638,0.071915032,0.095015351,0.053259529,0.113131555,0.041957931
8574,0.10545909,0.029080806,0.084982367,0.065695944,0.061086953,0.117248088,0.113967713,0.110804379,0.056552716,0.102219696
8575,0.076345607,0.095926423,0.092448408,0.084049524,0.094878926,0.113383123,0.090843761,0.094928508,0.089186656,0.115876682
8576,0.109022597,0.115875177,0.081245198,0.099461974,0.098647889,0.109047575,0.118054803,0.092617427,0.097001312,0.110561608
8577,0.100445159,0.092164135,0.080320583,0.058107383,0.096188146,0.105671154,0.100199186,0.076597062,0.113546755,0.141578033
8578,0.063497287,0.12069901,0.089875085,0.057567992,0.100296137,0.057011412,0.058317835,0.082939588,0.102252606,0.042738906
8579,0.081565157,0.093343233,0.139769763,0.131277892,0.116850726,0.07973579,0.104017341,0.104665227,0.103238851,0.069631211
8580,0.11812181,0.074532575,0.114089223,0.108173473,0.102696772,0.100589791,0.07948999,0.092538149,0.072723375,0.092157557
8581,0.102808019,0.086134334,0.068665342,0.100505747,0.070298121,0.050417655,0.094106009,0.107500386,0.135766536,0.104256201
8582,0.116827754,0.097220027,0.068360595,0.092458574,0.101722929,0.103275825,0.098260696,0.065743527,0.135131283,0.103920538
8583,0.146433957,0.094592607,0.089312751,0.083094978,0.061634006,0.088133903,0.069329908,0.078950498,0.088631662,0.090531048
8584,0.108145814,0.084009659,0.08130859,0.093309547,0.059236829,0.080913059,0.087318164,0.092801171,0.107667069,0.057218409
8585,0.061492355,0.084538823,0.088210607,0.100872776,0.096508159,0.05273078,0.076562688,0.070665569,0.075099332,0.063266858
8586,0.098309128,0.049759857,0.074887351,0.104637587,0.079133454,0.108725916,0.102069721,0.088601206,0.01835626,0.057515128
8587,0.106863579,0.093143996,0.098055225,0.075740114,0.076002713,0.104393645,0.102704283,0.08650325,0.025455141,0.088955692
8588,0.098576271,0.094377206,0.091449671,0.091944508,0.083043096,0.054741561,0.110130295,0.094140563,0.100170338,0.059259402
8589,0.096258644,0.069192284,0.065721889,0.016791054,0.068962114,0.061228745,0.151518952,0.058835911,0.061740122,0.100715628
8590,0.083278032,0.07531912,0.095233709,0.097518764,0.079045503,0.099150493,0.060740415,0.076561593,0.121564778,0.090856525
8591,0.08792406,0.108829187,0.107018503,0.088252829,0.070109461,0.132587024,0.111708101,0.071638355,0.099592723,0.071284969
8592,0.0973148,0.080521034,0.089301519,0.14411417,0.084148431,0.132082672,0.060845253,0.092741476,0.106647739,0.099804306
8593,0.069977159,0.106634081,0.059147582,0.079415637,0.083798396,0.142911113,0.076275398,0.070544292,0.073086333,0.097188674
8594,0.104247085,0.073684075,0.075273768,0.076608,0.126247329,0.117111061,0.079394167,0.047800342,0.050995788,0.095374776
8595,0.104962357,0.084232778,0.105076884,0.080577016,0.066996733,0.093911225,0.104641852,0.027445228,0.104295469,0.098422311
8596,0.131064831,0.10422141,0.108369083,0.076266483,0.064066407,0.106541424,0.097205614,0.067343823,0.053641142,0.083375335
8597,0.099939146,0.086861968,0.080675983,0.094722795,0.113044265,0.067361754,0.077868668,0.087006299,0.098060646,0.107834406
8598,0.073084657,0.076272028,0.067737562,0.102333393,0.04891205,0.087782713,0.070612078,0.067347222,0.093327887,0.07326775
8599,0.07938431,0.093943758,0.093929294,0.077572163,0.073041769,0.078757313,0.072706765,0.077794252,0.107594387,0.086696124
8600,0.078555632,0.096062183,0.10800611,0.064487425,0.082365208,0.075022805,0.121631697,0.087255046,0.092287589,0.035363824
8601,0.082320776,0.088704613,0.068192055,0.076467789,0.093374041,0.075866638,0.047689342,0.099692883,0.081658568,0.081454813
8602,0.132280258,0.08972457,0.092516845,0.08490605,0.0819757,0.056366223,0.069286301,0.06606377,0.076795586,0.099843109
8603,0.089422417,0.137539366,0.093396703,0.107124404,0.107312754,0.142250251,0.105451912,0.07033361,0.091631574,0.055709195
8604,0.033184881,0.087015453,0.080527982,0.095388519,0.075208273,0.06344541,0.097858346,0.070555821,0.081391985,0.118792117
8605,0.097040472,0.096049778,0.098184487,0.06265738,0.092607247,0.100069384,0.104844741,0.169104792,0.099249888,0.054094806
8606,0.084987926,0.083518692,0.065912023,0.095082248,0.094528409,0.138166835,0.11002998,0.078650533,0.047237976,0.116301337
8607,0.08558638,0.097986862,0.074385271,0.071750056,0.105277837,0.113144867,0.090326582,0.093463174,0.08629865,0.107485799
8608,0.071739209,0.076739509,0.123565387,0.098518781,0.113602631,0.104193011,0.070685175,0.108995384,0.082161526,0.058142038
8609,0.089066508,0.092211203,0.082264818,0.100796801,0.099014922,0.079558352,0.123869356,0.112546402,0.144410431,0.111448196
8610,0.072530217,0.081904251,0.076125543,0.125491077,0.045427437,0.109335294,0.077744031,0.127819661,0.093686731,0.055412813
8611,0.076846261,0.077250334,0.082513995,0.065841349,0.074177655,0.053713827,0.088713763,0.060974875,0.084770069,0.107813193
8612,0.117189042,0.100716423,0.049543277,0.090870281,0.066855608,0.089502377,0.094434134,0.115962251,0.121363044,0.143097123
8613,0.07665528,0.082677535,0.129442683,0.090967033,0.11915931,0.122517996,0.118205886,0.092666854,0.115662337,0.062654266
8614,0.111347089,0.122788626,0.097036367,0.126046952,0.090890514,0.100507184,0.090408259,0.105371169,0.097736454,0.081338269
8615,0.085505132,0.016146902,0.069228183,0.087720443,0.076557406,0.082825206,0.103249462,0.102542615,0.086362113,0.083438719
8616,0.096498638,0.072239062,0.083805646,0.112270021,0.142005822,0.109341997,0.063195926,0.116037875,0.097524666,0.103018305
8617,0.098154585,0.103942212,0.101539554,0.09176395,0.091371535,0.069307138,0.059401876,0.08151499,0.049787299,0.077861259
8618,0.103213065,0.083465234,0.135545504,0.072909563,0.086579135,0.11244134,0.042825404,0.087823738,0.058868684,0.058541665
8619,0.101109215,0.094596701,0.104713903,0.098480742,0.095206132,0.098387384,-0.030515087,0.106081494,0.076577203,0.13667337
8620,0.080376944,0.130727274,0.077787655,0.090478243,0.093854006,0.092704675,0.116334008,0.103696138,0.093130187,0.119068972
8621,0.10069407,0.051963562,0.066142151,0.080372589,0.091104735,0.093575061,0.079579808,0.091055197,0.124418016,0.069733731
8622,0.118764445,0.074907012,0.068918342,0.124443037,0.111086047,0.109913916,0.110509988,0.037110028,0.100200085,0.063458134
8623,0.071900874,0.113559479,0.089892911,0.083428355,0.063570256,0.09834454,0.091287449,0.155763533,0.070592566,0.092817268
8624,0.075909483,0.12705772,0.119558162,0.089540774,0.083625383,0.108945174,0.030164104,0.099139185,0.115847283,0.090982956
8625,0.087464209,0.100484241,0.117886219,0.103377087,0.097023127,0.109190053,0.081917903,0.104977877,0.073639476,0.119609078
8626,0.045114632,0.105597196,0.119531689,0.091298532,0.129820244,0.06213174,0.035283566,0.10185722,0.071531352,0.059242539
8627,0.127360623,0.100677166,0.050123632,0.094576415,0.100251518,0.086619228,0.060054478,0.093120481,0.0812948,0.078200384
8628,0.092345282,0.08088938,0.053478734,0.121968108,0.088387842,0.039809036,0.079901743,0.141529675,0.141577599,0.112052065
8629,0.118679087,0.074074671,0.103288453,0.076603586,0.043027234,0.071324449,0.068798303,0.094313783,0.127527355,0.06632762
8630,0.082658919,0.069525539,0.0913058,0.056344998,0.112615064,0.058892416,0.078878361,0.099735039,0.10739542,0.102641888
8631,0.14649648,0.112605074,0.077223014,0.111729723,0.080516941,0.128437558,0.096644992,0.101239475,0.082223703,0.112634682
8632,0.094313862,0.061660755,0.086993939,0.114664737,0.117000155,0.152166187,0.102861717,0.123287881,0.098115736,0.071074764
8633,0.093226745,0.124013494,0.104114204,0.076620937,0.070555609,0.09476163,0.077770666,0.110892665,0.099977344,0.066744004
8634,0.085257032,0.064237187,0.081198989,0.096987487,0.079485229,0.063609517,0.072765277,0.097149045,0.099785857,0.11228164
8635,0.087812352,0.116456744,0.088005287,0.079945957,0.112837746,0.106319386,0.095582095,0.106601945,0.092357486,0.117941042
8636,0.070045121,0.086816941,0.074969585,0.129869539,0.069245173,0.089797755,0.082084048,0.080608292,0.104806655,0.064149309
8637,0.094909901,0.06964543,0.092946115,0.089207395,0.09425921,0.103171304,0.091861913,0.04082911,0.117340372,0.073186471
8638,0.102420944,0.094763354,0.092498302,0.111888141,0.144823941,0.111503966,0.133793758,0.099725978,0.098759092,0.061236271
8639,0.102355543,0.060311021,0.090304106,0.116984958,0.11601273,0.129492485,0.092395895,0.096754205,0.078447473,0.113203934
8640,0.066221133,0.076602421,-0.004411373,0.061540203,0.10835212,0.097471976,0.028750931,0.050472178,0.065107209,0.057914213
8641,0.063076376,0.116282981,0.126891312,0.067578883,0.113910415,0.045022814,0.05132744,0.12060461,0.053474862,0.092518425
8642,0.106604777,0.089077341,0.086062427,0.103225242,0.089312233,0.05035725,0.101645767,0.068015881,0.081892593,0.083690982
8643,0.074074518,0.119973383,0.095894239,0.086875561,0.067691559,0.0706858,0.093347686,0.081675011,0.089772582,0.089731861
8644,0.123186321,0.079210437,0.13005843,0.091682116,0.087769744,0.132547169,0.070638711,0.090386573,0.110111752,0.068504867
8645,0.073015629,0.063331601,0.061926002,0.082435191,0.115022306,0.074403654,0.068167022,0.107174756,0.061684356,0.10434232
8646,0.109719531,0.158821451,0.049508023,0.10821452,0.096435603,0.041948154,0.077174712,0.094948378,0.155641358,0.081292849
8647,0.080391025,0.115966838,0.087031036,0.058252463,0.091304233,0.086055966,0.107402987,0.108027166,0.089341358,0.07194162
8648,0.069150031,0.134766296,0.096475697,0.073742937,0.073004216,0.051545397,0.067221935,0.13424098,0.06869444,0.11936212
8649,0.096689732,0.103904357,0.100466303,0.076318179,0.081747056,0.096438992,0.077171587,0.039967413,0.104901763,0.059881249
8650,0.085518142,0.089254406,0.137383072,0.113467554,0.131685815,0.094538164,0.085645487,0.100544286,0.089520724,0.083528472
8651,0.114351404,0.093820331,0.068053409,0.065918663,0.122948312,0.079133708,0.114825186,0.11429023,0.071517682,0.090263596
8652,0.107721839,0.069356118,0.07258064,0.080102974,0.092010188,0.087386011,0.101066561,0.102974278,0.102566942,0.106117434
8653,0.058141548,0.108578496,0.061914913,0.049515574,0.087177142,0.119706741,0.120650504,0.101394986,0.074321218,0.102669874
8654,0.094630333,0.062495154,0.105376747,0.09231335,0.061023607,0.084990073,0.062759999,0.098225943,0.108024377,0.095876447
8655,0.072451696,0.105345969,0.091451856,0.100214596,0.053967768,0.108151291,0.086731872,0.084210581,0.104416984,0.105643841
8656,0.071545729,0.078635005,0.10310252,0.059851069,0.11512169,0.041312752,0.094164306,0.060342188,0.093518606,0.107524115
8657,0.073900371,0.09172657,0.095463169,0.060844921,0.10994023,0.10345241,0.092370929,0.050874294,0.097991425,0.094478874
8658,0.074043,0.06178495,0.062747104,0.118472355,0.108550151,0.087042922,0.073411157,0.128123048,0.097637291,0.092037806
8659,0.0655828,0.047834881,0.041082217,0.082272548,0.069959873,0.104025679,0.092080263,0.105134494,0.072583563,0.131655227
8660,0.075088221,0.114407722,0.150931012,0.088506875,0.174195199,0.087605967,0.044274972,0.093317402,0.078628783,0.06851453
8661,0.063252842,0.062506094,0.075952601,0.090838574,0.082542048,0.105344287,0.119398362,0.112218563,0.101930588,0.094425057
8662,0.131517665,0.052189554,0.10092958,0.117086827,0.025605407,0.140965706,0.080683423,0.107858103,0.073515809,0.088649648
8663,0.108922925,0.086445295,0.099222612,0.122814935,0.037345351,0.088382482,0.083036624,0.05399332,0.132933131,0.095996157
8664,0.040733466,0.097684323,0.063274801,0.054721497,0.090952354,0.053766807,0.087061902,0.076040699,0.102460718,0.080143444
8665,0.068694785,0.082250839,0.06784027,0.077509579,0.066778141,0.08643373,0.118864728,0.104574353,0.092288606,0.147134877
8666,0.111608693,0.113177987,0.069074798,0.094314061,0.108463505,0.069172133,0.111817239,0.07847243,0.102509972,0.066892548
8667,0.082206764,0.122494657,0.08871,0.096736607,0.056818034,0.072281058,0.036049188,0.078588809,0.121739898,0.063591
8668,0.101195043,0.113113875,0.069152672,0.073495309,0.088960466,0.094519987,0.078003209,0.06583726,0.102617941,0.067915604
8669,0.084244859,0.054399807,0.089577725,0.095052516,0.095777499,0.088138864,0.120332788,0.03066302,0.121882595,0.131405756
8670,0.09518694,0.084430936,0.104992298,0.065994155,0.077612616,0.082934262,0.109312884,0.092656922,0.047890889,0.096160297
8671,0.09560921,0.178438984,0.079855667,0.084478241,0.123636163,0.066713206,0.073598527,0.119710644,0.099585501,0.074441194
8672,0.087148948,0.108509596,0.028308255,0.08835187,0.103067203,0.040927001,0.086690167,0.097739279,0.077120554,0.076345919
8673,0.088283447,0.072550743,0.070470917,0.081887706,0.084547375,0.112989428,0.113913679,0.076696349,0.103046668,0.066070969
8674,0.132909638,0.106299134,0.167860851,0.096791182,0.105641058,0.046639837,0.026762487,0.075287043,0.070478328,0.114776914
8675,0.149617705,0.084781314,0.092319498,0.099516036,0.092460793,0.054959739,0.079097116,0.126177495,0.07898121,0.110513132
8676,0.08336289,0.096076082,0.102746283,0.10795722,0.112293709,0.061594287,0.084222042,0.087248632,0.03299119,0.06314945
8677,0.079425894,0.134919271,0.152525346,0.087995087,0.090080221,0.119150356,0.089403272,0.061473057,0.089164095,0.123845423
8678,0.065685971,0.090248538,0.079762072,0.081894051,0.05185994,0.079381362,0.086896921,0.060307343,0.14459203,0.058661677
8679,0.052980214,0.102291952,0.086466105,0.084725992,0.099299653,0.081994671,0.102373694,0.08573155,0.09796279,0.112914359
8680,0.082069582,0.093821786,0.117904353,0.126401514,0.099797163,0.137427503,0.10863861,0.071872623,0.120298062,0.103880854
8681,0.119713898,0.074471504,0.091917321,0.130208422,0.081555123,0.116811978,-0.040476105,0.057402012,0.114745302,0.083432788
8682,0.113654596,0.118722639,0.069588034,0.082701266,0.067880046,0.080600026,0.037939563,0.090852571,0.15343296,0.105713029
8683,0.062845544,0.105817051,0.081959275,0.077670147,0.076373185,0.100525816,0.076678185,0.12206205,0.111879218,0.090086833
8684,0.095858983,0.078744687,0.078460677,0.094711036,0.061744434,0.062098859,0.092276681,0.11592578,0.116474016,0.089457524
8685,0.113259549,0.091209001,0.098736704,0.062342835,0.080122137,0.083330495,0.07287304,0.16332409,0.132739755,0.11447872
8686,0.083745915,0.061344473,0.080491627,0.092168928,0.088721924,0.091945162,0.03978511,0.086295121,0.11068731,0.061709232
8687,0.105185794,0.061351845,0.007274033,0.091930259,0.14793852,0.099231381,0.096642456,0.053723003,0.102679478,0.156828513
8688,0.080877462,0.078815187,0.108142929,0.111854347,0.08128721,0.076596438,0.112522754,0.069520643,0.115610959,0.047104328
8689,0.09141841,0.143888516,0.092012273,0.086354232,0.080518864,0.053189886,0.113759562,0.092306919,0.047097169,0.034126205
8690,0.107334842,0.105836555,0.086292939,0.092994212,0.055312147,0.094151462,0.086443146,0.081877343,0.078977573,0.113265698
8691,0.048410927,0.062300416,0.066019118,0.11401967,0.092751253,0.098051265,0.102365056,0.06823874,0.076015208,0.082854318
8692,0.117585308,0.075500839,0.030714964,0.098735669,0.066141245,0.043065781,0.092061637,0.055178418,0.089158639,0.092698166
8693,0.034606783,0.047647732,0.030170882,0.094256933,0.058767977,0.086306018,0.093807554,0.080636713,0.121430917,0.054904022
8694,0.104429906,0.100999922,0.108836603,0.120158169,0.063215882,0.099146367,0.084897246,0.052924083,0.090536244,0.094034765
8695,0.078048338,0.047034128,0.081696546,0.111562136,0.089060954,0.094878055,0.110665267,0.093843192,0.126513873,0.082582499
8696,0.082169303,0.147946957,0.073464094,0.048734925,0.085245231,0.081194257,0.096895045,0.054686449,0.09178261,0.063224444
8697,0.088119044,0.092345995,0.097080706,0.11851937,0.076179002,0.109997831,0.086967924,0.080907243,0.104544966,0.118571909
8698,0.085977397,0.088525429,0.070816508,0.054745863,0.0923023,0.129642377,0.057471735,0.110758427,0.104024882,0.057013485
8699,0.040745595,0.10587487,0.07951492,0.079085399,0.099904254,0.108748288,0.114215915,0.087792413,0.082489146,0.08475341
8700,0.116981919,0.082413778,0.084987666,0.028087318,0.094055948,0.099642848,0.107374709,0.079716874,0.085717973,0.053518293
8701,0.075446975,0.078866216,0.066648833,0.101001531,0.106686563,0.041760048,0.08085799,0.084190877,0.099456986,0.064776741
8702,0.117695439,0.060304596,0.09654125,0.075710848,0.085991675,0.087517633,0.083946447,0.120871844,0.059402016,0.09742764
8703,0.109388996,0.080586255,0.08975393,0.06743043,0.1001545,0.087920914,0.066571615,0.086899733,0.050570181,0.097138385
8704,0.089290266,0.077829671,0.084942441,0.075133608,0.091843429,0.082399886,0.088231712,0.128933024,0.079951861,0.06637893
8705,0.062854919,0.09224155,0.086840007,0.064389112,0.092943149,0.08299316,0.110578301,0.116624007,0.05444488,0.100868092
8706,0.073098182,0.066416575,0.067993395,0.077453527,0.081936925,0.088301766,0.088724008,0.108690512,0.045604003,0.083942859
8707,0.097706243,0.083760955,0.098443594,0.077025374,0.08907937,0.114448173,0.042892976,0.077961746,0.065024209,0.132094908
8708,0.099316841,0.112522967,0.108352091,0.087617971,0.080423325,0.080904617,0.08910629,0.097155794,0.106077393,0.096765138
8709,0.082490107,0.094978753,0.095741279,0.091570288,0.05683883,0.09789743,0.07531163,0.080885303,0.064281311,0.062580812
8710,0.083564184,0.124310895,0.099777261,0.0911508,0.050919187,0.129052012,0.102868309,0.09418372,0.075165571,0.053678936
8711,0.092244698,0.0752922,0.082119324,0.094963974,0.045832393,0.091121997,0.054548575,0.029612367,0.11482075,0.128457192
8712,0.106611379,0.084760024,0.069915635,0.146096081,0.064312314,0.056245575,0.063832449,0.101824403,0.068581602,0.103100725
8713,0.093354354,0.04784774,0.095422967,0.0659947,0.111887554,0.097129819,0.088302713,0.061247041,0.13587597,0.046442686
8714,0.114754544,0.063453292,0.076422663,0.010512899,0.087019422,0.087681302,0.015464692,0.113008835,0.076298222,0.088575264
8715,0.092398967,0.046349582,0.107147935,0.084788489,0.039525908,0.095826297,0.080579186,0.054554437,0.08376128,0.07710709
8716,0.113094518,0.106778248,0.11975336,0.095825053,0.111671337,0.086038302,0.118750017,0.099842195,0.061687493,0.092138596
8717,0.067992868,0.076009205,0.051329513,0.081032192,0.082423647,0.147324556,0.088851175,0.079656667,0.099533746,0.106092435
8718,0.090237517,0.086399685,0.126530749,0.099606269,0.105958401,0.092173222,0.071336542,0.136321153,0.105639366,0.09602853
8719,0.122253248,0.105284317,0.085064257,0.12225185,0.115000868,0.097291899,0.104142924,0.064856083,0.069148251,0.06934314
8720,0.062890034,0.095773693,0.082881432,0.077957751,0.067820388,0.113766333,0.119226337,0.088661651,0.051144731,0.118165224
8721,0.093028257,0.101508088,0.090564358,0.102289275,0.113312131,0.101709608,0.108044549,0.114155421,0.109711754,0.097077428
8722,0.084875316,0.062962522,0.111491827,0.12716142,0.09093946,0.111475677,0.093322554,0.085203777,0.067733194,0.110673846
8723,0.081267843,0.138453891,0.072771721,0.093497484,0.051810823,0.07594152,0.077928457,0.044952519,0.082707604,0.083045242
8724,0.101866258,0.093292749,0.081217895,0.119035981,0.085371504,0.071815161,0.079846847,0.078255617,0.055118539,0.12193322
8725,0.102848274,0.114207621,0.082641588,0.066409708,0.058360669,0.075061334,0.121066906,0.087111934,0.110181777,0.091196346
8726,0.085760556,0.124479062,0.148651066,0.087512597,0.082854058,0.1134903,0.104131216,0.085021734,0.077300529,0.076817816
8727,0.105525679,0.061143749,0.099285536,0.112577848,0.069650221,0.05773691,0.092893472,0.114281299,0.055607859,0.051760732
8728,0.064768819,0.066372972,0.106527545,0.09532848,0.090002377,0.077004924,0.048501515,0.123504608,0.05146182,0.058844166
8729,0.105516042,0.118359248,0.047023313,0.070209227,0.114786716,0.080186629,0.070371579,0.110187782,0.121959814,0.010851345
8730,0.06183088,0.089501123,0.089518527,0.149936557,0.073156832,0.084718035,0.08750462,0.066080823,0.078235743,0.080972056
8731,0.108524073,0.11461834,0.117189645,0.047781103,0.091797406,0.06662591,0.112534444,0.121136397,0.095646625,0.132314787
8732,0.141493958,0.06521689,0.074323239,0.074865655,0.098228992,0.077208639,0.086134792,0.095939874,0.117049923,0.065096703
8733,0.09198334,0.108852344,0.092209431,0.095900964,0.084559852,0.086296654,0.111561412,0.0994672,0.062256464,0.051145894
8734,0.096084838,0.127706251,0.066028059,0.085764975,0.076509996,0.094548795,0.091430596,0.07819493,0.106755665,0.114545265
8735,0.042553817,0.135727217,0.08049372,0.043204912,0.09715815,0.100473971,0.085879892,0.080536607,0.096245243,0.097440187
8736,0.147518961,0.104606561,0.07006116,0.069089934,0.057331867,0.086088568,0.068401116,0.088349537,0.054765208,0.106934422
8737,0.053000197,0.08189623,0.103997304,0.128897982,0.080442627,0.081512251,0.082868384,0.099558012,0.079016652,0.093643322
8738,0.106780629,0.078350969,0.096773846,0.105930658,0.088449835,0.085031778,0.074075751,0.083690009,0.084367301,0.097962983
8739,0.086722738,0.096624838,0.086638987,0.112249181,0.075826929,-0.0099873,0.096590064,0.095596704,0.132457749,0.085674348
8740,0.095603946,0.089657866,0.06704829,0.098038343,0.057275136,0.094121558,0.096536078,0.081305852,0.054533215,0.134155475
8741,0.077316537,0.10984623,0.085511869,0.102059949,0.096352685,0.086820738,0.088231779,0.06405174,0.076419236,0.078694284
8742,0.083432606,0.138623766,0.02862319,0.078085377,0.067092816,0.114275156,0.064231076,0.08632106,0.186000877,0.100069625
8743,0.105725823,0.08652949,0.013566357,0.068735691,0.09829153,0.102933749,0.063259665,0.094361929,0.149987034,0.09941268
8744,0.10769703,0.099054629,0.101850681,0.083454335,0.099475024,0.11868089,0.116498503,0.037383301,0.074923407,0.085001494
8745,0.097090116,0.082397048,0.080958293,0.067830808,0.085771043,0.075066783,0.098811799,0.096877992,0.094358383,0.097433327
8746,0.10813988,0.085549809,0.096385694,0.079200857,0.088954292,0.073284615,0.0656794,0.075656947,0.114553994,0.093288297
8747,0.100226287,0.106622787,0.115799587,0.096367293,0.126784375,0.097568156,0.110453177,0.091135273,0.121247937,0.075550588
8748,0.084412582,0.088563373,0.011898914,0.118235097,0.0906952,0.101275592,0.092175169,0.078471058,0.054826922,0.125424062
8749,0.069877554,0.081900097,0.120197528,0.100680284,0.073569864,0.074879273,0.084765068,0.039605454,0.079553676,0.08997169
8750,0.089489043,0.074584299,0.053402076,0.079190268,0.103328942,0.073972719,0.06774874,0.096598236,0.109493575,0.079270215
8751,0.07943752,0.071038891,0.06484097,0.079687476,0.060270403,0.099306809,0.096254627,0.096914196,0.088705883,0.106234078
8752,0.092935512,0.100204329,0.041170783,0.037556801,0.101677549,0.076605161,0.098191622,0.068035166,0.067597003,0.03956435
8753,0.068119638,0.074466621,0.110903438,0.066235721,0.111363038,0.064634313,0.080453556,0.10180595,0.12146804,0.089158839
8754,0.081318145,0.096619207,0.083326132,0.064619467,0.089558555,0.029415776,0.088054358,0.058200688,0.085694893,0.070614545
8755,0.099290282,0.121727976,0.063168503,0.075532429,0.0693999,0.049996356,0.100118427,0.092336942,0.090852988,0.077867694
8756,0.10455452,0.06273246,0.093485594,0.094091528,0.121196766,0.081673934,0.076814016,0.068394228,0.082469249,0.071755712
8757,0.101742825,0.069918613,0.064689469,0.090116149,0.12233384,0.05243497,0.092827432,0.049212983,0.092670099,0.073709141
8758,0.060549882,0.084305498,0.106346524,0.078393306,0.076179043,0.091858709,0.042135889,0.110485975,0.074323547,0.066489638
8759,0.100589646,0.094225262,0.099690275,0.120114933,0.079538547,0.10249267,0.120263723,0.105962627,0.056230203,0.075204358
8760,0.079663788,0.097879278,0.080610614,0.026103983,0.114469482,0.092124818,0.102468013,0.033520866,0.063025924,0.082575379
8761,0.061827812,0.081493486,0.038753423,0.082623277,0.095621222,0.083164636,0.088524261,0.087851599,0.0817299,0.082458005
8762,0.078873857,0.072586104,0.092605017,0.045027815,0.13532421,-0.000477199,0.10276216,0.054711488,0.089121904,0.128233367
8763,0.146844878,0.090500351,0.066247013,0.095926329,0.07255252,0.063135386,0.129582036,0.044355379,0.09569192,0.107693011
8764,0.053634923,0.077115848,0.045734999,0.092124925,0.090898208,0.072186895,0.107816959,0.047576336,0.076348276,0.099149329
8765,0.084970109,0.047375631,0.113302573,0.100568283,0.101470543,0.091683283,0.119195021,0.067273338,0.105688299,0.112952999
8766,0.101097078,0.060587187,0.090245471,0.0879956,0.111787884,0.0787769,0.099381839,0.060729657,0.104542122,0.086667132
8767,0.095456625,0.112013076,0.09500687,0.091500213,0.145322851,0.091574387,0.091986631,0.07036293,0.156063087,0.075396201
8768,0.062442339,0.119169155,0.125857486,0.081991593,0.078251057,0.051185039,0.053523173,0.096612369,0.058257768,0.042462678
8769,0.10998487,0.120309195,0.097753179,0.065626887,0.028584498,0.10004929,0.093601679,0.105717083,0.08573144,0.075225828
8770,0.122430406,0.059717138,0.057296419,0.164397808,0.073860679,0.103632794,0.076003279,0.084099362,0.077600302,0.05261736
8771,0.102004763,0.087864571,0.091355764,0.107513336,0.082516979,0.098746358,0.112798499,0.071584618,0.095419709,0.081948604
8772,0.077271875,0.070631086,0.044307036,0.074005718,0.130094341,0.065866103,0.084048862,0.068638327,0.156493519,0.066641104
8773,0.094244874,0.042306654,0.065745659,0.080190549,0.065945255,0.066956957,0.105066461,0.092014691,0.08813216,0.043394828
8774,0.094271134,0.10547692,0.078404066,0.088172233,0.034095691,0.059303054,0.115038706,0.081031023,0.110481797,0.138151763
8775,0.084496176,0.062059313,0.063228842,0.148249759,0.091981547,0.070771299,0.091904667,0.078528604,0.105841059,0.077719257
